,day,day_str,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,week,week_str,weekend,y,volume5_0,volume5_1,volume5_2,volume5_3
734,6,6D,7,7H,0,0,0,0,0,0M,16.0,39.0,23.0,21.0,21.0,19.0,9.0,13.0,9.0,8.0,13.0,10.0,3,3W,0,22.0,20.0,18.0,19.0,25.0
735,6,6D,7,7H,0,0,0,0,20,20M,39.0,23.0,21.0,21.0,19.0,49.0,13.0,9.0,8.0,13.0,10.0,20.0,3,3W,0,17.0,14.0,18.0,13.0,32.0
736,6,6D,7,7H,0,0,0,0,40,40M,23.0,21.0,21.0,19.0,49.0,36.0,9.0,8.0,13.0,10.0,20.0,22.0,3,3W,0,16.0,15.0,11.0,15.0,48.0
737,6,6D,8,8H,1,0,0,0,0,0M,21.0,21.0,19.0,49.0,36.0,34.0,8.0,13.0,10.0,20.0,22.0,17.0,3,3W,0,21.0,14.0,13.0,12.0,55.0
738,6,6D,8,8H,1,0,0,0,20,20M,21.0,19.0,49.0,36.0,34.0,22.0,13.0,10.0,20.0,22.0,17.0,16.0,3,3W,0,18.0,12.0,16.0,25.0,60.0
739,6,6D,8,8H,1,0,0,0,40,40M,19.0,49.0,36.0,34.0,22.0,33.0,10.0,20.0,22.0,17.0,16.0,21.0,3,3W,0,25.0,20.0,15.0,18.0,103.0
740,6,6D,9,9H,0,0,1,0,0,0M,49.0,36.0,34.0,22.0,33.0,25.0,20.0,22.0,17.0,16.0,21.0,18.0,3,3W,0,28.0,22.0,16.0,12.0,105.0
741,6,6D,9,9H,0,0,1,0,20,20M,36.0,34.0,22.0,33.0,25.0,35.0,22.0,17.0,16.0,21.0,18.0,25.0,3,3W,0,19.0,24.0,20.0,17.0,123.0
742,6,6D,9,9H,0,0,1,0,40,40M,34.0,22.0,33.0,25.0,35.0,40.0,17.0,16.0,21.0,18.0,25.0,28.0,3,3W,0,28.0,35.0,19.0,15.0,130.0
743,6,6D,10,10H,0,0,0,0,0,0M,22.0,33.0,25.0,35.0,40.0,24.0,16.0,21.0,18.0,25.0,28.0,19.0,3,3W,0,29.0,34.0,23.0,8.0,111.0
744,6,6D,10,10H,0,0,0,0,20,20M,33.0,25.0,35.0,40.0,24.0,41.0,21.0,18.0,25.0,28.0,19.0,28.0,3,3W,0,28.0,20.0,17.0,16.0,121.0
745,6,6D,10,10H,0,0,0,0,40,40M,25.0,35.0,40.0,24.0,41.0,47.0,18.0,25.0,28.0,19.0,28.0,29.0,3,3W,0,30.0,16.0,13.0,8.0,80.0
746,6,6D,11,11H,0,0,0,0,0,0M,35.0,40.0,24.0,41.0,47.0,44.0,25.0,28.0,19.0,28.0,29.0,28.0,3,3W,0,21.0,36.0,31.0,10.0,91.0
747,6,6D,11,11H,0,0,0,0,20,20M,40.0,24.0,41.0,47.0,44.0,45.0,28.0,19.0,28.0,29.0,28.0,30.0,3,3W,0,21.0,28.0,23.0,10.0,77.0
748,6,6D,11,11H,0,0,0,0,40,40M,24.0,41.0,47.0,44.0,45.0,38.0,19.0,28.0,29.0,28.0,30.0,21.0,3,3W,0,16.0,22.0,28.0,15.0,85.0
749,6,6D,12,12H,0,0,0,0,0,0M,41.0,47.0,44.0,45.0,38.0,33.0,28.0,29.0,28.0,30.0,21.0,21.0,3,3W,0,39.0,28.0,25.0,8.0,81.0
750,6,6D,12,12H,0,0,0,0,20,20M,47.0,44.0,45.0,38.0,33.0,23.0,29.0,28.0,30.0,21.0,21.0,16.0,3,3W,0,25.0,13.0,22.0,12.0,68.0
751,6,6D,12,12H,0,0,0,0,40,40M,44.0,45.0,38.0,33.0,23.0,54.0,28.0,30.0,21.0,21.0,16.0,39.0,3,3W,0,28.0,29.0,22.0,15.0,97.0
752,6,6D,13,13H,0,0,0,0,0,0M,45.0,38.0,33.0,23.0,54.0,38.0,30.0,21.0,21.0,16.0,39.0,25.0,3,3W,0,38.0,17.0,28.0,12.0,83.0
753,6,6D,13,13H,0,0,0,0,20,20M,38.0,33.0,23.0,54.0,38.0,46.0,21.0,21.0,16.0,39.0,25.0,28.0,3,3W,0,25.0,25.0,31.0,19.0,94.0
754,6,6D,13,13H,0,0,0,0,40,40M,33.0,23.0,54.0,38.0,46.0,55.0,21.0,16.0,39.0,25.0,28.0,38.0,3,3W,0,30.0,32.0,24.0,11.0,83.0
755,6,6D,14,14H,0,0,0,0,0,0M,23.0,54.0,38.0,46.0,55.0,35.0,16.0,39.0,25.0,28.0,38.0,25.0,3,3W,0,28.0,35.0,26.0,10.0,76.0
756,6,6D,14,14H,0,0,0,0,20,20M,54.0,38.0,46.0,55.0,35.0,34.0,39.0,25.0,28.0,38.0,25.0,30.0,3,3W,0,19.0,32.0,22.0,14.0,95.0
757,6,6D,14,14H,0,0,0,0,40,40M,38.0,46.0,55.0,35.0,34.0,31.0,25.0,28.0,38.0,25.0,30.0,28.0,3,3W,0,25.0,32.0,31.0,11.0,98.0
758,6,6D,15,15H,0,0,0,0,0,0M,46.0,55.0,35.0,34.0,31.0,23.0,28.0,38.0,25.0,30.0,28.0,19.0,3,3W,0,23.0,33.0,22.0,8.0,84.0
759,6,6D,15,15H,0,0,0,0,20,20M,55.0,35.0,34.0,31.0,23.0,29.0,38.0,25.0,30.0,28.0,19.0,25.0,3,3W,0,30.0,32.0,28.0,19.0,83.0
760,6,6D,15,15H,0,0,0,0,40,40M,35.0,34.0,31.0,23.0,29.0,35.0,25.0,30.0,28.0,19.0,25.0,23.0,3,3W,0,21.0,19.0,23.0,17.0,93.0
761,6,6D,16,16H,0,0,0,0,0,0M,34.0,31.0,23.0,29.0,35.0,53.0,30.0,28.0,19.0,25.0,23.0,30.0,3,3W,0,17.0,18.0,37.0,13.0,86.0
762,6,6D,16,16H,0,0,0,0,20,20M,31.0,23.0,29.0,35.0,53.0,39.0,28.0,19.0,25.0,23.0,30.0,21.0,3,3W,0,19.0,21.0,24.0,20.0,97.0
763,6,6D,16,16H,0,0,0,0,40,40M,23.0,29.0,35.0,53.0,39.0,33.0,19.0,25.0,23.0,30.0,21.0,17.0,3,3W,0,20.0,29.0,23.0,8.0,94.0
764,6,6D,17,17H,0,0,0,1,0,0M,29.0,35.0,53.0,39.0,33.0,21.0,25.0,23.0,30.0,21.0,17.0,19.0,3,3W,0,17.0,26.0,19.0,8.0,110.0
765,6,6D,17,17H,0,0,0,1,20,20M,35.0,53.0,39.0,33.0,21.0,25.0,23.0,30.0,21.0,17.0,19.0,20.0,3,3W,0,10.0,14.0,22.0,9.0,86.0
766,6,6D,17,17H,0,0,0,1,40,40M,53.0,39.0,33.0,21.0,25.0,31.0,30.0,21.0,17.0,19.0,20.0,17.0,3,3W,0,16.0,8.0,14.0,11.0,96.0
767,6,6D,18,18H,0,1,0,0,0,0M,39.0,33.0,21.0,25.0,31.0,18.0,21.0,17.0,19.0,20.0,17.0,10.0,3,3W,0,12.0,16.0,9.0,12.0,107.0
768,6,6D,18,18H,0,1,0,0,20,20M,33.0,21.0,25.0,31.0,18.0,26.0,17.0,19.0,20.0,17.0,10.0,16.0,3,3W,0,12.0,12.0,7.0,6.0,111.0
769,6,6D,18,18H,0,1,0,0,40,40M,21.0,25.0,31.0,18.0,26.0,28.0,19.0,20.0,17.0,10.0,16.0,12.0,3,3W,0,3.0,10.0,12.0,11.0,76.0
770,6,6D,19,19H,0,0,0,0,0,0M,25.0,31.0,18.0,26.0,28.0,19.0,20.0,17.0,10.0,16.0,12.0,12.0,3,3W,0,10.0,5.0,20.0,6.0,68.0
771,6,6D,19,19H,0,0,0,0,20,20M,31.0,18.0,26.0,28.0,19.0,5.0,17.0,10.0,16.0,12.0,12.0,3.0,3,3W,0,10.0,9.0,11.0,6.0,56.0
772,6,6D,19,19H,0,0,0,0,40,40M,18.0,26.0,28.0,19.0,5.0,17.0,10.0,16.0,12.0,12.0,3.0,10.0,3,3W,0,9.0,13.0,11.0,13.0,15.0
773,6,6D,20,20H,0,0,0,0,0,0M,26.0,28.0,19.0,5.0,17.0,24.0,16.0,12.0,12.0,3.0,10.0,10.0,3,3W,0,8.0,13.0,8.0,7.0,37.0
774,6,6D,20,20H,0,0,0,0,20,20M,28.0,19.0,5.0,17.0,24.0,15.0,12.0,12.0,3.0,10.0,10.0,9.0,3,3W,0,8.0,11.0,16.0,11.0,17.0
775,6,6D,20,20H,0,0,0,0,40,40M,19.0,5.0,17.0,24.0,15.0,13.0,12.0,3.0,10.0,10.0,9.0,8.0,3,3W,0,12.0,12.0,10.0,8.0,19.0
776,6,6D,21,21H,0,0,0,0,0,0M,5.0,17.0,24.0,15.0,13.0,15.0,3.0,10.0,10.0,9.0,8.0,8.0,3,3W,0,11.0,13.0,14.0,8.0,52.0
777,6,6D,21,21H,0,0,0,0,20,20M,17.0,24.0,15.0,13.0,15.0,32.0,10.0,10.0,9.0,8.0,8.0,12.0,3,3W,0,4.0,12.0,11.0,8.0,22.0
778,6,6D,21,21H,0,0,0,0,40,40M,24.0,15.0,13.0,15.0,32.0,25.0,10.0,9.0,8.0,8.0,12.0,11.0,3,3W,0,8.0,10.0,6.0,7.0,18.0
779,6,6D,22,22H,0,0,0,0,0,0M,15.0,13.0,15.0,32.0,25.0,6.0,9.0,8.0,8.0,12.0,11.0,4.0,3,3W,0,9.0,5.0,10.0,14.0,29.0
780,6,6D,22,22H,0,0,0,0,20,20M,13.0,15.0,32.0,25.0,6.0,19.0,8.0,8.0,12.0,11.0,4.0,8.0,3,3W,0,9.0,7.0,7.0,7.0,28.0
781,6,6D,22,22H,0,0,0,0,40,40M,15.0,32.0,25.0,6.0,19.0,11.0,8.0,12.0,11.0,4.0,8.0,9.0,3,3W,0,4.0,2.0,2.0,7.0,19.0
782,6,6D,23,23H,0,0,0,0,0,0M,32.0,25.0,6.0,19.0,11.0,18.0,12.0,11.0,4.0,8.0,9.0,9.0,3,3W,0,6.0,2.0,4.0,6.0,24.0
783,6,6D,23,23H,0,0,0,0,20,20M,25.0,6.0,19.0,11.0,18.0,8.0,11.0,4.0,8.0,9.0,9.0,4.0,3,3W,0,5.0,7.0,10.0,3.0,20.0
784,6,6D,23,23H,0,0,0,0,40,40M,6.0,19.0,11.0,18.0,8.0,14.0,4.0,8.0,9.0,9.0,4.0,6.0,3,3W,0,6.0,2.0,4.0,2.0,15.0
785,7,7D,0,0H,0,0,0,0,0,0M,19.0,11.0,18.0,8.0,14.0,5.0,8.0,9.0,9.0,4.0,6.0,5.0,4,4W,0,45.0,4.0,1.0,2.0,13.0
786,7,7D,0,0H,0,0,0,0,20,20M,11.0,18.0,8.0,14.0,5.0,12.0,9.0,9.0,4.0,6.0,5.0,6.0,4,4W,0,47.0,7.0,0.0,5.0,10.0
787,7,7D,0,0H,0,0,0,0,40,40M,18.0,8.0,14.0,5.0,12.0,79.0,9.0,4.0,6.0,5.0,6.0,45.0,4,4W,0,22.0,38.0,46.0,25.0,296.0
788,7,7D,1,1H,0,0,0,0,0,0M,8.0,14.0,5.0,12.0,79.0,77.0,4.0,6.0,5.0,6.0,45.0,47.0,4,4W,0,4.0,31.0,35.0,13.0,279.0
789,7,7D,1,1H,0,0,0,0,20,20M,14.0,5.0,12.0,79.0,77.0,32.0,6.0,5.0,6.0,45.0,47.0,22.0,4,4W,0,2.0,36.0,28.0,18.0,239.0
790,7,7D,1,1H,0,0,0,0,40,40M,5.0,12.0,79.0,77.0,32.0,4.0,5.0,6.0,45.0,47.0,22.0,4.0,4,4W,0,2.0,2.0,5.0,2.0,6.0
791,7,7D,2,2H,0,0,0,0,0,0M,12.0,79.0,77.0,32.0,4.0,5.0,6.0,45.0,47.0,22.0,4.0,2.0,4,4W,0,3.0,2.0,0.0,5.0,9.0
792,7,7D,2,2H,0,0,0,0,20,20M,79.0,77.0,32.0,4.0,5.0,3.0,45.0,47.0,22.0,4.0,2.0,2.0,4,4W,0,2.0,1.0,1.0,1.0,6.0
793,7,7D,2,2H,0,0,0,0,40,40M,77.0,32.0,4.0,5.0,3.0,7.0,47.0,22.0,4.0,2.0,2.0,3.0,4,4W,0,1.0,4.0,3.0,6.0,4.0
794,7,7D,3,3H,0,0,0,0,0,0M,32.0,4.0,5.0,3.0,7.0,5.0,22.0,4.0,2.0,2.0,3.0,2.0,4,4W,0,1.0,2.0,6.0,1.0,11.0
795,7,7D,3,3H,0,0,0,0,20,20M,4.0,5.0,3.0,7.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,4,4W,0,3.0,2.0,3.0,1.0,8.0
796,7,7D,3,3H,0,0,0,0,40,40M,5.0,3.0,7.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4,4W,0,5.0,5.0,4.0,1.0,3.0
797,7,7D,4,4H,0,0,0,0,0,0M,3.0,7.0,5.0,3.0,1.0,12.0,2.0,3.0,2.0,1.0,1.0,3.0,4,4W,0,3.0,3.0,4.0,1.0,7.0
798,7,7D,4,4H,0,0,0,0,20,20M,7.0,5.0,3.0,1.0,12.0,11.0,3.0,2.0,1.0,1.0,3.0,5.0,4,4W,0,6.0,2.0,5.0,5.0,4.0
799,7,7D,4,4H,0,0,0,0,40,40M,5.0,3.0,1.0,12.0,11.0,12.0,2.0,1.0,1.0,3.0,5.0,3.0,4,4W,0,6.0,1.0,6.0,4.0,8.0
800,7,7D,5,5H,0,0,0,0,0,0M,3.0,1.0,12.0,11.0,12.0,13.0,1.0,1.0,3.0,5.0,3.0,6.0,4,4W,0,5.0,6.0,5.0,5.0,8.0
801,7,7D,5,5H,0,0,0,0,20,20M,1.0,12.0,11.0,12.0,13.0,10.0,1.0,3.0,5.0,3.0,6.0,6.0,4,4W,0,8.0,9.0,3.0,6.0,6.0
802,7,7D,5,5H,0,0,0,0,40,40M,12.0,11.0,12.0,13.0,10.0,13.0,3.0,5.0,3.0,6.0,6.0,5.0,4,4W,0,11.0,13.0,8.0,4.0,11.0
803,7,7D,6,6H,0,0,0,0,0,0M,11.0,12.0,13.0,10.0,13.0,12.0,5.0,3.0,6.0,6.0,5.0,8.0,4,4W,0,10.0,9.0,8.0,6.0,9.0
804,7,7D,6,6H,0,0,0,0,20,20M,12.0,13.0,10.0,13.0,12.0,30.0,3.0,6.0,6.0,5.0,8.0,11.0,4,4W,0,29.0,8.0,8.0,16.0,13.0
805,7,7D,6,6H,0,0,0,0,40,40M,13.0,10.0,13.0,12.0,30.0,17.0,6.0,6.0,5.0,8.0,11.0,10.0,4,4W,0,20.0,13.0,6.0,4.0,21.0
806,7,7D,7,7H,0,0,0,0,0,0M,10.0,13.0,12.0,30.0,17.0,43.0,6.0,5.0,8.0,11.0,10.0,29.0,4,4W,0,20.0,10.0,18.0,16.0,44.0
807,7,7D,7,7H,0,0,0,0,20,20M,13.0,12.0,30.0,17.0,43.0,42.0,5.0,8.0,11.0,10.0,29.0,20.0,4,4W,0,16.0,20.0,11.0,8.0,44.0
808,7,7D,7,7H,0,0,0,0,40,40M,12.0,30.0,17.0,43.0,42.0,42.0,8.0,11.0,10.0,29.0,20.0,20.0,4,4W,0,20.0,22.0,6.0,12.0,68.0
809,7,7D,8,8H,1,0,0,0,0,0M,30.0,17.0,43.0,42.0,42.0,23.0,11.0,10.0,29.0,20.0,20.0,16.0,4,4W,0,19.0,17.0,15.0,16.0,70.0
810,7,7D,8,8H,1,0,0,0,20,20M,17.0,43.0,42.0,42.0,23.0,29.0,10.0,29.0,20.0,20.0,16.0,20.0,4,4W,0,32.0,16.0,19.0,14.0,84.0
811,7,7D,8,8H,1,0,0,0,40,40M,43.0,42.0,42.0,23.0,29.0,22.0,29.0,20.0,20.0,16.0,20.0,19.0,4,4W,0,19.0,21.0,15.0,13.0,113.0
812,7,7D,9,9H,0,0,1,0,0,0M,42.0,42.0,23.0,29.0,22.0,55.0,20.0,20.0,16.0,20.0,19.0,32.0,4,4W,0,32.0,18.0,20.0,14.0,121.0
813,7,7D,9,9H,0,0,1,0,20,20M,42.0,23.0,29.0,22.0,55.0,28.0,20.0,16.0,20.0,19.0,32.0,19.0,4,4W,0,32.0,25.0,35.0,8.0,147.0
814,7,7D,9,9H,0,0,1,0,40,40M,23.0,29.0,22.0,55.0,28.0,50.0,16.0,20.0,19.0,32.0,19.0,32.0,4,4W,0,28.0,28.0,26.0,24.0,116.0
815,7,7D,10,10H,0,0,0,0,0,0M,29.0,22.0,55.0,28.0,50.0,44.0,20.0,19.0,32.0,19.0,32.0,32.0,4,4W,0,30.0,19.0,25.0,20.0,131.0
816,7,7D,10,10H,0,0,0,0,20,20M,22.0,55.0,28.0,50.0,44.0,42.0,19.0,32.0,19.0,32.0,32.0,28.0,4,4W,0,25.0,28.0,23.0,13.0,120.0
817,7,7D,10,10H,0,0,0,0,40,40M,55.0,28.0,50.0,44.0,42.0,47.0,32.0,19.0,32.0,32.0,28.0,30.0,4,4W,0,29.0,29.0,17.0,15.0,102.0
818,7,7D,11,11H,0,0,0,0,0,0M,28.0,50.0,44.0,42.0,47.0,32.0,19.0,32.0,32.0,28.0,30.0,25.0,4,4W,0,18.0,28.0,25.0,16.0,103.0
819,7,7D,11,11H,0,0,0,0,20,20M,50.0,44.0,42.0,47.0,32.0,41.0,32.0,32.0,28.0,30.0,25.0,29.0,4,4W,0,20.0,30.0,20.0,19.0,105.0
820,7,7D,11,11H,0,0,0,0,40,40M,44.0,42.0,47.0,32.0,41.0,23.0,32.0,28.0,30.0,25.0,29.0,18.0,4,4W,0,21.0,21.0,16.0,19.0,108.0
821,7,7D,12,12H,0,0,0,0,0,0M,42.0,47.0,32.0,41.0,23.0,36.0,28.0,30.0,25.0,29.0,18.0,20.0,4,4W,0,25.0,21.0,16.0,14.0,97.0
822,7,7D,12,12H,0,0,0,0,20,20M,47.0,32.0,41.0,23.0,36.0,36.0,30.0,25.0,29.0,18.0,20.0,21.0,4,4W,0,19.0,16.0,23.0,26.0,95.0
823,7,7D,12,12H,0,0,0,0,40,40M,32.0,41.0,23.0,36.0,36.0,45.0,25.0,29.0,18.0,20.0,21.0,25.0,4,4W,0,33.0,39.0,22.0,17.0,107.0
824,7,7D,13,13H,0,0,0,0,0,0M,41.0,23.0,36.0,36.0,45.0,32.0,29.0,18.0,20.0,21.0,25.0,19.0,4,4W,0,35.0,25.0,19.0,10.0,119.0
825,7,7D,13,13H,0,0,0,0,20,20M,23.0,36.0,36.0,45.0,32.0,44.0,18.0,20.0,21.0,25.0,19.0,33.0,4,4W,0,35.0,28.0,27.0,15.0,112.0
826,7,7D,13,13H,0,0,0,0,40,40M,36.0,36.0,45.0,32.0,44.0,51.0,20.0,21.0,25.0,19.0,33.0,35.0,4,4W,0,38.0,38.0,8.0,12.0,150.0
827,7,7D,14,14H,0,0,0,0,0,0M,36.0,45.0,32.0,44.0,51.0,52.0,21.0,25.0,19.0,33.0,35.0,35.0,4,4W,0,24.0,25.0,26.0,18.0,108.0
828,7,7D,14,14H,0,0,0,0,20,20M,45.0,32.0,44.0,51.0,52.0,62.0,25.0,19.0,33.0,35.0,35.0,38.0,4,4W,0,26.0,30.0,30.0,15.0,130.0
829,7,7D,14,14H,0,0,0,0,40,40M,32.0,44.0,51.0,52.0,62.0,46.0,19.0,33.0,35.0,35.0,38.0,24.0,4,4W,0,27.0,28.0,23.0,11.0,134.0
830,7,7D,15,15H,0,0,0,0,0,0M,44.0,51.0,52.0,62.0,46.0,33.0,33.0,35.0,35.0,38.0,24.0,26.0,4,4W,0,28.0,19.0,29.0,26.0,131.0
831,7,7D,15,15H,0,0,0,0,20,20M,51.0,52.0,62.0,46.0,33.0,48.0,35.0,35.0,38.0,24.0,26.0,27.0,4,4W,0,20.0,25.0,25.0,17.0,138.0
832,7,7D,15,15H,0,0,0,0,40,40M,52.0,62.0,46.0,33.0,48.0,34.0,35.0,38.0,24.0,26.0,27.0,28.0,4,4W,0,29.0,23.0,19.0,20.0,91.0
833,7,7D,16,16H,0,0,0,0,0,0M,62.0,46.0,33.0,48.0,34.0,39.0,38.0,24.0,26.0,27.0,28.0,20.0,4,4W,0,13.0,30.0,28.0,18.0,119.0
834,7,7D,16,16H,0,0,0,0,20,20M,46.0,33.0,48.0,34.0,39.0,43.0,24.0,26.0,27.0,28.0,20.0,29.0,4,4W,0,14.0,21.0,24.0,26.0,114.0
835,7,7D,16,16H,0,0,0,0,40,40M,33.0,48.0,34.0,39.0,43.0,22.0,26.0,27.0,28.0,20.0,29.0,13.0,4,4W,0,26.0,17.0,16.0,10.0,88.0
836,7,7D,17,17H,0,0,0,1,0,0M,48.0,34.0,39.0,43.0,22.0,19.0,27.0,28.0,20.0,29.0,13.0,14.0,4,4W,0,12.0,19.0,15.0,14.0,110.0
837,7,7D,17,17H,0,0,0,1,20,20M,34.0,39.0,43.0,22.0,19.0,41.0,28.0,20.0,29.0,13.0,14.0,26.0,4,4W,0,14.0,20.0,20.0,19.0,106.0
838,7,7D,17,17H,0,0,0,1,40,40M,39.0,43.0,22.0,19.0,41.0,16.0,20.0,29.0,13.0,14.0,26.0,12.0,4,4W,0,16.0,17.0,8.0,7.0,73.0
839,7,7D,18,18H,0,1,0,0,0,0M,43.0,22.0,19.0,41.0,16.0,26.0,29.0,13.0,14.0,26.0,12.0,14.0,4,4W,0,13.0,10.0,7.0,18.0,111.0
840,7,7D,18,18H,0,1,0,0,20,20M,22.0,19.0,41.0,16.0,26.0,26.0,13.0,14.0,26.0,12.0,14.0,16.0,4,4W,0,13.0,16.0,18.0,9.0,116.0
841,7,7D,18,18H,0,1,0,0,40,40M,19.0,41.0,16.0,26.0,26.0,15.0,14.0,26.0,12.0,14.0,16.0,13.0,4,4W,0,12.0,12.0,15.0,8.0,32.0
842,7,7D,19,19H,0,0,0,0,0,0M,41.0,16.0,26.0,26.0,15.0,17.0,26.0,12.0,14.0,16.0,13.0,13.0,4,4W,0,10.0,12.0,11.0,15.0,45.0
843,7,7D,19,19H,0,0,0,0,20,20M,16.0,26.0,26.0,15.0,17.0,18.0,12.0,14.0,16.0,13.0,13.0,12.0,4,4W,0,15.0,3.0,7.0,5.0,26.0
844,7,7D,19,19H,0,0,0,0,40,40M,26.0,26.0,15.0,17.0,18.0,20.0,14.0,16.0,13.0,13.0,12.0,10.0,4,4W,0,14.0,10.0,18.0,14.0,24.0
845,7,7D,20,20H,0,0,0,0,0,0M,26.0,15.0,17.0,18.0,20.0,27.0,16.0,13.0,13.0,12.0,10.0,15.0,4,4W,0,8.0,10.0,12.0,9.0,20.0
846,7,7D,20,20H,0,0,0,0,20,20M,15.0,17.0,18.0,20.0,27.0,25.0,13.0,13.0,12.0,10.0,15.0,14.0,4,4W,0,18.0,9.0,15.0,17.0,26.0
847,7,7D,20,20H,0,0,0,0,40,40M,17.0,18.0,20.0,27.0,25.0,10.0,13.0,12.0,10.0,15.0,14.0,8.0,4,4W,0,10.0,8.0,9.0,17.0,14.0
848,7,7D,21,21H,0,0,0,0,0,0M,18.0,20.0,27.0,25.0,10.0,28.0,12.0,10.0,15.0,14.0,8.0,18.0,4,4W,0,6.0,8.0,8.0,10.0,14.0
849,7,7D,21,21H,0,0,0,0,20,20M,20.0,27.0,25.0,10.0,28.0,12.0,10.0,15.0,14.0,8.0,18.0,10.0,4,4W,0,8.0,12.0,10.0,12.0,22.0
850,7,7D,21,21H,0,0,0,0,40,40M,27.0,25.0,10.0,28.0,12.0,17.0,15.0,14.0,8.0,18.0,10.0,6.0,4,4W,0,8.0,11.0,5.0,7.0,9.0
851,7,7D,22,22H,0,0,0,0,0,0M,25.0,10.0,28.0,12.0,17.0,14.0,14.0,8.0,18.0,10.0,6.0,8.0,4,4W,0,5.0,4.0,7.0,9.0,13.0
852,7,7D,22,22H,0,0,0,0,20,20M,10.0,28.0,12.0,17.0,14.0,11.0,8.0,18.0,10.0,6.0,8.0,8.0,4,4W,0,10.0,8.0,11.0,3.0,15.0
853,7,7D,22,22H,0,0,0,0,40,40M,28.0,12.0,17.0,14.0,11.0,7.0,18.0,10.0,6.0,8.0,8.0,5.0,4,4W,0,5.0,9.0,3.0,6.0,7.0
854,7,7D,23,23H,0,0,0,0,0,0M,12.0,17.0,14.0,11.0,7.0,19.0,10.0,6.0,8.0,8.0,5.0,10.0,4,4W,0,5.0,9.0,5.0,10.0,20.0
855,7,7D,23,23H,0,0,0,0,20,20M,17.0,14.0,11.0,7.0,19.0,11.0,6.0,8.0,8.0,5.0,10.0,5.0,4,4W,0,4.0,4.0,6.0,8.0,10.0
856,7,7D,23,23H,0,0,0,0,40,40M,14.0,11.0,7.0,19.0,11.0,13.0,8.0,8.0,5.0,10.0,5.0,5.0,4,4W,0,8.0,6.0,4.0,3.0,12.0
857,8,8D,0,0H,0,0,0,0,0,0M,11.0,7.0,19.0,11.0,13.0,14.0,8.0,5.0,10.0,5.0,5.0,4.0,5,5W,1,153.0,5.0,5.0,2.0,13.0
858,8,8D,0,0H,0,0,0,0,20,20M,7.0,19.0,11.0,13.0,14.0,12.0,5.0,10.0,5.0,5.0,4.0,8.0,5,5W,1,107.0,6.0,4.0,2.0,12.0
859,8,8D,0,0H,0,0,0,0,40,40M,19.0,11.0,13.0,14.0,12.0,173.0,10.0,5.0,5.0,4.0,8.0,153.0,5,5W,1,91.0,45.0,41.0,29.0,27.0
860,8,8D,1,1H,0,0,0,0,0,0M,11.0,13.0,14.0,12.0,173.0,124.0,5.0,5.0,4.0,8.0,153.0,107.0,5,5W,1,13.0,47.0,39.0,21.0,18.0
861,8,8D,1,1H,0,0,0,0,20,20M,13.0,14.0,12.0,173.0,124.0,110.0,5.0,4.0,8.0,153.0,107.0,91.0,5,5W,1,10.0,22.0,15.0,24.0,18.0
862,8,8D,1,1H,0,0,0,0,40,40M,14.0,12.0,173.0,124.0,110.0,14.0,4.0,8.0,153.0,107.0,91.0,13.0,5,5W,1,5.0,4.0,1.0,5.0,1.0
863,8,8D,2,2H,0,0,0,0,0,0M,12.0,173.0,124.0,110.0,14.0,15.0,8.0,153.0,107.0,91.0,13.0,10.0,5,5W,1,7.0,2.0,2.0,3.0,5.0
864,8,8D,2,2H,0,0,0,0,20,20M,173.0,124.0,110.0,14.0,15.0,7.0,153.0,107.0,91.0,13.0,10.0,5.0,5,5W,1,4.0,2.0,4.0,2.0,6.0
865,8,8D,2,2H,0,0,0,0,40,40M,124.0,110.0,14.0,15.0,7.0,11.0,107.0,91.0,13.0,10.0,5.0,7.0,5,5W,1,3.0,3.0,5.0,3.0,1.0
866,8,8D,3,3H,0,0,0,0,0,0M,110.0,14.0,15.0,7.0,11.0,9.0,91.0,13.0,10.0,5.0,7.0,4.0,5,5W,1,1.0,2.0,3.0,4.0,3.0
867,8,8D,3,3H,0,0,0,0,20,20M,14.0,15.0,7.0,11.0,9.0,7.0,13.0,10.0,5.0,7.0,4.0,3.0,5,5W,1,6.0,1.0,2.0,3.0,5.0
868,8,8D,3,3H,0,0,0,0,40,40M,15.0,7.0,11.0,9.0,7.0,1.0,10.0,5.0,7.0,4.0,3.0,1.0,5,5W,1,6.0,1.0,4.0,5.0,3.0
869,8,8D,4,4H,0,0,0,0,0,0M,7.0,11.0,9.0,7.0,1.0,16.0,5.0,7.0,4.0,3.0,1.0,6.0,5,5W,1,5.0,3.0,1.0,3.0,3.0
870,8,8D,4,4H,0,0,0,0,20,20M,11.0,9.0,7.0,1.0,16.0,12.0,7.0,4.0,3.0,1.0,6.0,6.0,5,5W,1,5.0,5.0,8.0,4.0,6.0
871,8,8D,4,4H,0,0,0,0,40,40M,9.0,7.0,1.0,16.0,12.0,10.0,4.0,3.0,1.0,6.0,6.0,5.0,5,5W,1,8.0,3.0,1.0,4.0,7.0
