,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,etc_model0,etc_model1,etc_model2,etc_model3,etc_model4,etc_model5,no_etc_count0,no_etc_count1,no_etc_count2,no_etc_count3,no_etc_count4,no_etc_count5,no_etc_model0,no_etc_model1,no_etc_model2,no_etc_model3,no_etc_model4,no_etc_model5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,etc_all_model,etc_all_count,etc_avg_model,cargo_all_model,passenger_all_model,cargo_all_count,passenger_all_count,cargo_avg_model,passenger_avg_model,volume_all,vehicle_avg_model,day,hour,minute,week,weekend
510,20.0,27.0,23.0,18.0,22.0,22.0,36.0,51.0,46.0,43.0,42.0,38.0,1.8,1.88888888889,2.0,2.38888888889,1.90909090909,1.72727272727,1.0,11.0,15.0,21.0,21.0,39.0,1.0,11.0,18.0,27.0,31.0,43.0,30.0,46.0,44.0,55.0,95.0,87.0,46.0,71.0,67.0,80.0,117.0,103.0,11.0,30.0,36.0,58.0,94.0,104.0,11.0,31.0,39.0,64.0,106.0,108.0,1.0,1.03333333333,1.08333333333,1.10344827586,1.12765957447,1.03846153846,47.0,82.0,85.0,107.0,148.0,146.0,1.51612903226,1.43859649123,1.4406779661,1.40789473684,1.27586206897,1.15873015873,31.0,57.0,59.0,76.0,116.0,126.0,151.0,615.0,131.0,108.0,1.21296296296,256.0,359.0,132.0,333.0,1.93939393939,1.07807807808,465.0,1.32258064516,24,8,20,0,0
511,22.0,24.0,31.0,18.0,26.0,22.0,52.0,68.0,63.0,40.0,40.0,53.0,2.36363636364,2.83333333333,2.03225806452,2.22222222222,1.53846153846,2.40909090909,3.0,8.0,10.0,19.0,25.0,33.0,3.0,20.0,13.0,23.0,34.0,41.0,34.0,39.0,62.0,49.0,69.0,72.0,64.0,71.0,94.0,71.0,84.0,104.0,15.0,23.0,41.0,50.0,68.0,83.0,15.0,23.0,44.0,54.0,78.0,92.0,1.0,1.0,1.07317073171,1.08,1.14705882353,1.10843373494,67.0,91.0,107.0,94.0,118.0,145.0,1.81081081081,1.93617021277,1.48611111111,1.38235294118,1.25531914894,1.38095238095,37.0,47.0,72.0,68.0,94.0,105.0,134.0,622.0,134.0,98.0,1.36734693878,316.0,306.0,143.0,280.0,2.20979020979,1.09285714286,423.0,1.47044917258,18,8,20,1,0
512,28.0,13.0,18.0,24.0,21.0,27.0,58.0,33.0,39.0,59.0,44.0,59.0,2.07142857143,2.53846153846,2.16666666667,2.45833333333,2.09523809524,2.18518518519,6.0,4.0,15.0,18.0,23.0,27.0,6.0,4.0,18.0,20.0,28.0,32.0,42.0,24.0,42.0,49.0,75.0,76.0,72.0,44.0,65.0,85.0,98.0,111.0,20.0,15.0,39.0,43.0,77.0,76.0,20.0,15.0,44.0,46.0,82.0,84.0,1.0,1.0,1.12820512821,1.06976744186,1.06493506494,1.10526315789,78.0,48.0,83.0,105.0,126.0,143.0,1.625,1.71428571429,1.45614035088,1.5671641791,1.28571428571,1.38834951456,48.0,28.0,57.0,67.0,98.0,103.0,111.0,583.0,108.0,93.0,1.16129032258,292.0,291.0,131.0,270.0,2.22900763359,1.07777777778,401.0,1.45386533666,19,8,20,2,0
513,24.0,15.0,26.0,27.0,20.0,17.0,43.0,36.0,57.0,60.0,31.0,28.0,1.79166666667,2.4,2.19230769231,2.22222222222,1.55,1.64705882353,5.0,3.0,10.0,17.0,21.0,29.0,5.0,3.0,13.0,20.0,25.0,35.0,41.0,24.0,45.0,54.0,67.0,82.0,60.0,45.0,76.0,90.0,78.0,93.0,22.0,12.0,29.0,44.0,68.0,94.0,22.0,12.0,32.0,50.0,72.0,100.0,1.0,1.0,1.10344827586,1.13636363636,1.05882352941,1.06382978723,65.0,48.0,89.0,110.0,103.0,128.0,1.41304347826,1.77777777778,1.61818181818,1.54929577465,1.17045454545,1.15315315315,46.0,27.0,55.0,71.0,88.0,111.0,100.0,543.0,101.0,85.0,1.18823529412,255.0,288.0,129.0,269.0,1.97674418605,1.07063197026,398.0,1.36432160804,20,8,20,3,0
514,19.0,26.0,17.0,19.0,22.0,20.0,38.0,51.0,36.0,37.0,33.0,39.0,2.0,1.96153846154,2.11764705882,1.94736842105,1.5,1.95,1.0,7.0,17.0,16.0,26.0,20.0,1.0,7.0,25.0,16.0,36.0,25.0,32.0,32.0,37.0,49.0,76.0,67.0,51.0,57.0,56.0,67.0,87.0,86.0,14.0,13.0,37.0,46.0,80.0,67.0,14.0,13.0,45.0,46.0,90.0,72.0,1.0,1.0,1.21621621622,1.0,1.125,1.07462686567,52.0,64.0,81.0,83.0,123.0,111.0,1.57575757576,1.64102564103,1.5,1.27692307692,1.20588235294,1.27586206897,33.0,39.0,54.0,65.0,102.0,87.0,107.0,514.0,110.0,87.0,1.26436781609,234.0,280.0,123.0,257.0,1.90243902439,1.08949416342,380.0,1.35263157895,21,8,20,4,0
515,22.0,23.0,30.0,21.0,17.0,18.0,43.0,44.0,69.0,62.0,39.0,31.0,1.95454545455,1.91304347826,2.3,2.95238095238,2.29411764706,1.72222222222,2.0,2.0,6.0,10.0,10.0,23.0,2.0,2.0,9.0,13.0,18.0,27.0,29.0,34.0,50.0,39.0,34.0,51.0,50.0,55.0,89.0,80.0,61.0,64.0,9.0,13.0,26.0,28.0,27.0,56.0,9.0,13.0,29.0,31.0,40.0,60.0,1.0,1.0,1.11538461538,1.10714285714,1.48148148148,1.07142857143,52.0,57.0,98.0,93.0,79.0,91.0,1.67741935484,1.58333333333,1.75,1.89795918367,1.79545454545,1.22972972973,31.0,36.0,56.0,49.0,44.0,74.0,89.0,470.0,71.0,53.0,1.33962264151,288.0,182.0,131.0,159.0,2.19847328244,1.14465408805,290.0,1.62068965517,22,8,20,5,1
516,9.0,27.0,15.0,20.0,12.0,16.0,19.0,59.0,30.0,38.0,18.0,37.0,2.11111111111,2.18518518519,2.0,1.9,1.5,2.3125,5.0,6.0,6.0,6.0,6.0,12.0,6.0,8.0,9.0,9.0,9.0,17.0,21.0,44.0,27.0,39.0,35.0,54.0,31.0,76.0,42.0,59.0,44.0,80.0,17.0,23.0,18.0,25.0,29.0,50.0,18.0,25.0,21.0,30.0,35.0,60.0,1.05882352941,1.08695652174,1.16666666667,1.2,1.20689655172,1.2,37.0,84.0,51.0,68.0,53.0,97.0,1.42307692308,1.68,1.54545454545,1.51111111111,1.29268292683,1.4696969697,26.0,50.0,33.0,45.0,41.0,66.0,68.0,390.0,58.0,41.0,1.41463414634,201.0,189.0,99.0,162.0,2.0303030303,1.16666666667,261.0,1.49425287356,23,8,20,6,1
517,20.0,27.0,23.0,18.0,22.0,22.0,36.0,51.0,46.0,43.0,42.0,38.0,1.8,1.88888888889,2.0,2.38888888889,1.90909090909,1.72727272727,1.0,11.0,15.0,21.0,21.0,39.0,1.0,11.0,18.0,27.0,31.0,43.0,30.0,46.0,44.0,55.0,95.0,87.0,46.0,71.0,67.0,80.0,117.0,103.0,11.0,30.0,36.0,58.0,94.0,104.0,11.0,31.0,39.0,64.0,106.0,108.0,1.0,1.03333333333,1.08333333333,1.10344827586,1.12765957447,1.03846153846,47.0,82.0,85.0,107.0,148.0,146.0,1.51612903226,1.43859649123,1.4406779661,1.40789473684,1.27586206897,1.15873015873,31.0,57.0,59.0,76.0,116.0,126.0,151.0,615.0,131.0,108.0,1.21296296296,256.0,359.0,132.0,333.0,1.93939393939,1.07807807808,465.0,1.32258064516,24,8,20,0,0
518,22.0,24.0,31.0,18.0,26.0,22.0,52.0,68.0,63.0,40.0,40.0,53.0,2.36363636364,2.83333333333,2.03225806452,2.22222222222,1.53846153846,2.40909090909,3.0,8.0,10.0,19.0,25.0,33.0,3.0,20.0,13.0,23.0,34.0,41.0,34.0,39.0,62.0,49.0,69.0,72.0,64.0,71.0,94.0,71.0,84.0,104.0,15.0,23.0,41.0,50.0,68.0,83.0,15.0,23.0,44.0,54.0,78.0,92.0,1.0,1.0,1.07317073171,1.08,1.14705882353,1.10843373494,67.0,91.0,107.0,94.0,118.0,145.0,1.81081081081,1.93617021277,1.48611111111,1.38235294118,1.25531914894,1.38095238095,37.0,47.0,72.0,68.0,94.0,105.0,134.0,622.0,134.0,98.0,1.36734693878,316.0,306.0,143.0,280.0,2.20979020979,1.09285714286,423.0,1.47044917258,18,8,20,1,0
519,28.0,13.0,18.0,24.0,21.0,27.0,58.0,33.0,39.0,59.0,44.0,59.0,2.07142857143,2.53846153846,2.16666666667,2.45833333333,2.09523809524,2.18518518519,6.0,4.0,15.0,18.0,23.0,27.0,6.0,4.0,18.0,20.0,28.0,32.0,42.0,24.0,42.0,49.0,75.0,76.0,72.0,44.0,65.0,85.0,98.0,111.0,20.0,15.0,39.0,43.0,77.0,76.0,20.0,15.0,44.0,46.0,82.0,84.0,1.0,1.0,1.12820512821,1.06976744186,1.06493506494,1.10526315789,78.0,48.0,83.0,105.0,126.0,143.0,1.625,1.71428571429,1.45614035088,1.5671641791,1.28571428571,1.38834951456,48.0,28.0,57.0,67.0,98.0,103.0,111.0,583.0,108.0,93.0,1.16129032258,292.0,291.0,131.0,270.0,2.22900763359,1.07777777778,401.0,1.45386533666,19,8,20,2,0
520,24.0,15.0,26.0,27.0,20.0,17.0,43.0,36.0,57.0,60.0,31.0,28.0,1.79166666667,2.4,2.19230769231,2.22222222222,1.55,1.64705882353,5.0,3.0,10.0,17.0,21.0,29.0,5.0,3.0,13.0,20.0,25.0,35.0,41.0,24.0,45.0,54.0,67.0,82.0,60.0,45.0,76.0,90.0,78.0,93.0,22.0,12.0,29.0,44.0,68.0,94.0,22.0,12.0,32.0,50.0,72.0,100.0,1.0,1.0,1.10344827586,1.13636363636,1.05882352941,1.06382978723,65.0,48.0,89.0,110.0,103.0,128.0,1.41304347826,1.77777777778,1.61818181818,1.54929577465,1.17045454545,1.15315315315,46.0,27.0,55.0,71.0,88.0,111.0,100.0,543.0,101.0,85.0,1.18823529412,255.0,288.0,129.0,269.0,1.97674418605,1.07063197026,398.0,1.36432160804,20,8,20,3,0
521,19.0,26.0,17.0,19.0,22.0,20.0,38.0,51.0,36.0,37.0,33.0,39.0,2.0,1.96153846154,2.11764705882,1.94736842105,1.5,1.95,1.0,7.0,17.0,16.0,26.0,20.0,1.0,7.0,25.0,16.0,36.0,25.0,32.0,32.0,37.0,49.0,76.0,67.0,51.0,57.0,56.0,67.0,87.0,86.0,14.0,13.0,37.0,46.0,80.0,67.0,14.0,13.0,45.0,46.0,90.0,72.0,1.0,1.0,1.21621621622,1.0,1.125,1.07462686567,52.0,64.0,81.0,83.0,123.0,111.0,1.57575757576,1.64102564103,1.5,1.27692307692,1.20588235294,1.27586206897,33.0,39.0,54.0,65.0,102.0,87.0,107.0,514.0,110.0,87.0,1.26436781609,234.0,280.0,123.0,257.0,1.90243902439,1.08949416342,380.0,1.35263157895,21,8,20,4,0
522,22.0,23.0,30.0,21.0,17.0,18.0,43.0,44.0,69.0,62.0,39.0,31.0,1.95454545455,1.91304347826,2.3,2.95238095238,2.29411764706,1.72222222222,2.0,2.0,6.0,10.0,10.0,23.0,2.0,2.0,9.0,13.0,18.0,27.0,29.0,34.0,50.0,39.0,34.0,51.0,50.0,55.0,89.0,80.0,61.0,64.0,9.0,13.0,26.0,28.0,27.0,56.0,9.0,13.0,29.0,31.0,40.0,60.0,1.0,1.0,1.11538461538,1.10714285714,1.48148148148,1.07142857143,52.0,57.0,98.0,93.0,79.0,91.0,1.67741935484,1.58333333333,1.75,1.89795918367,1.79545454545,1.22972972973,31.0,36.0,56.0,49.0,44.0,74.0,89.0,470.0,71.0,53.0,1.33962264151,288.0,182.0,131.0,159.0,2.19847328244,1.14465408805,290.0,1.62068965517,22,8,20,5,1
523,9.0,27.0,15.0,20.0,12.0,16.0,19.0,59.0,30.0,38.0,18.0,37.0,2.11111111111,2.18518518519,2.0,1.9,1.5,2.3125,5.0,6.0,6.0,6.0,6.0,12.0,6.0,8.0,9.0,9.0,9.0,17.0,21.0,44.0,27.0,39.0,35.0,54.0,31.0,76.0,42.0,59.0,44.0,80.0,17.0,23.0,18.0,25.0,29.0,50.0,18.0,25.0,21.0,30.0,35.0,60.0,1.05882352941,1.08695652174,1.16666666667,1.2,1.20689655172,1.2,37.0,84.0,51.0,68.0,53.0,97.0,1.42307692308,1.68,1.54545454545,1.51111111111,1.29268292683,1.4696969697,26.0,50.0,33.0,45.0,41.0,66.0,68.0,390.0,58.0,41.0,1.41463414634,201.0,189.0,99.0,162.0,2.0303030303,1.16666666667,261.0,1.49425287356,23,8,20,6,1
524,20.0,27.0,23.0,18.0,22.0,22.0,36.0,51.0,46.0,43.0,42.0,38.0,1.8,1.88888888889,2.0,2.38888888889,1.90909090909,1.72727272727,1.0,11.0,15.0,21.0,21.0,39.0,1.0,11.0,18.0,27.0,31.0,43.0,30.0,46.0,44.0,55.0,95.0,87.0,46.0,71.0,67.0,80.0,117.0,103.0,11.0,30.0,36.0,58.0,94.0,104.0,11.0,31.0,39.0,64.0,106.0,108.0,1.0,1.03333333333,1.08333333333,1.10344827586,1.12765957447,1.03846153846,47.0,82.0,85.0,107.0,148.0,146.0,1.51612903226,1.43859649123,1.4406779661,1.40789473684,1.27586206897,1.15873015873,31.0,57.0,59.0,76.0,116.0,126.0,151.0,615.0,131.0,108.0,1.21296296296,256.0,359.0,132.0,333.0,1.93939393939,1.07807807808,465.0,1.32258064516,24,8,20,0,0
525,22.0,24.0,31.0,18.0,26.0,22.0,52.0,68.0,63.0,40.0,40.0,53.0,2.36363636364,2.83333333333,2.03225806452,2.22222222222,1.53846153846,2.40909090909,3.0,8.0,10.0,19.0,25.0,33.0,3.0,20.0,13.0,23.0,34.0,41.0,34.0,39.0,62.0,49.0,69.0,72.0,64.0,71.0,94.0,71.0,84.0,104.0,15.0,23.0,41.0,50.0,68.0,83.0,15.0,23.0,44.0,54.0,78.0,92.0,1.0,1.0,1.07317073171,1.08,1.14705882353,1.10843373494,67.0,91.0,107.0,94.0,118.0,145.0,1.81081081081,1.93617021277,1.48611111111,1.38235294118,1.25531914894,1.38095238095,37.0,47.0,72.0,68.0,94.0,105.0,134.0,622.0,134.0,98.0,1.36734693878,316.0,306.0,143.0,280.0,2.20979020979,1.09285714286,423.0,1.47044917258,18,8,20,1,0
526,28.0,13.0,18.0,24.0,21.0,27.0,58.0,33.0,39.0,59.0,44.0,59.0,2.07142857143,2.53846153846,2.16666666667,2.45833333333,2.09523809524,2.18518518519,6.0,4.0,15.0,18.0,23.0,27.0,6.0,4.0,18.0,20.0,28.0,32.0,42.0,24.0,42.0,49.0,75.0,76.0,72.0,44.0,65.0,85.0,98.0,111.0,20.0,15.0,39.0,43.0,77.0,76.0,20.0,15.0,44.0,46.0,82.0,84.0,1.0,1.0,1.12820512821,1.06976744186,1.06493506494,1.10526315789,78.0,48.0,83.0,105.0,126.0,143.0,1.625,1.71428571429,1.45614035088,1.5671641791,1.28571428571,1.38834951456,48.0,28.0,57.0,67.0,98.0,103.0,111.0,583.0,108.0,93.0,1.16129032258,292.0,291.0,131.0,270.0,2.22900763359,1.07777777778,401.0,1.45386533666,19,8,20,2,0
527,24.0,15.0,26.0,27.0,20.0,17.0,43.0,36.0,57.0,60.0,31.0,28.0,1.79166666667,2.4,2.19230769231,2.22222222222,1.55,1.64705882353,5.0,3.0,10.0,17.0,21.0,29.0,5.0,3.0,13.0,20.0,25.0,35.0,41.0,24.0,45.0,54.0,67.0,82.0,60.0,45.0,76.0,90.0,78.0,93.0,22.0,12.0,29.0,44.0,68.0,94.0,22.0,12.0,32.0,50.0,72.0,100.0,1.0,1.0,1.10344827586,1.13636363636,1.05882352941,1.06382978723,65.0,48.0,89.0,110.0,103.0,128.0,1.41304347826,1.77777777778,1.61818181818,1.54929577465,1.17045454545,1.15315315315,46.0,27.0,55.0,71.0,88.0,111.0,100.0,543.0,101.0,85.0,1.18823529412,255.0,288.0,129.0,269.0,1.97674418605,1.07063197026,398.0,1.36432160804,20,8,20,3,0
528,19.0,26.0,17.0,19.0,22.0,20.0,38.0,51.0,36.0,37.0,33.0,39.0,2.0,1.96153846154,2.11764705882,1.94736842105,1.5,1.95,1.0,7.0,17.0,16.0,26.0,20.0,1.0,7.0,25.0,16.0,36.0,25.0,32.0,32.0,37.0,49.0,76.0,67.0,51.0,57.0,56.0,67.0,87.0,86.0,14.0,13.0,37.0,46.0,80.0,67.0,14.0,13.0,45.0,46.0,90.0,72.0,1.0,1.0,1.21621621622,1.0,1.125,1.07462686567,52.0,64.0,81.0,83.0,123.0,111.0,1.57575757576,1.64102564103,1.5,1.27692307692,1.20588235294,1.27586206897,33.0,39.0,54.0,65.0,102.0,87.0,107.0,514.0,110.0,87.0,1.26436781609,234.0,280.0,123.0,257.0,1.90243902439,1.08949416342,380.0,1.35263157895,21,8,20,4,0
529,22.0,23.0,30.0,21.0,17.0,18.0,43.0,44.0,69.0,62.0,39.0,31.0,1.95454545455,1.91304347826,2.3,2.95238095238,2.29411764706,1.72222222222,2.0,2.0,6.0,10.0,10.0,23.0,2.0,2.0,9.0,13.0,18.0,27.0,29.0,34.0,50.0,39.0,34.0,51.0,50.0,55.0,89.0,80.0,61.0,64.0,9.0,13.0,26.0,28.0,27.0,56.0,9.0,13.0,29.0,31.0,40.0,60.0,1.0,1.0,1.11538461538,1.10714285714,1.48148148148,1.07142857143,52.0,57.0,98.0,93.0,79.0,91.0,1.67741935484,1.58333333333,1.75,1.89795918367,1.79545454545,1.22972972973,31.0,36.0,56.0,49.0,44.0,74.0,89.0,470.0,71.0,53.0,1.33962264151,288.0,182.0,131.0,159.0,2.19847328244,1.14465408805,290.0,1.62068965517,22,8,20,5,1
530,9.0,27.0,15.0,20.0,12.0,16.0,19.0,59.0,30.0,38.0,18.0,37.0,2.11111111111,2.18518518519,2.0,1.9,1.5,2.3125,5.0,6.0,6.0,6.0,6.0,12.0,6.0,8.0,9.0,9.0,9.0,17.0,21.0,44.0,27.0,39.0,35.0,54.0,31.0,76.0,42.0,59.0,44.0,80.0,17.0,23.0,18.0,25.0,29.0,50.0,18.0,25.0,21.0,30.0,35.0,60.0,1.05882352941,1.08695652174,1.16666666667,1.2,1.20689655172,1.2,37.0,84.0,51.0,68.0,53.0,97.0,1.42307692308,1.68,1.54545454545,1.51111111111,1.29268292683,1.4696969697,26.0,50.0,33.0,45.0,41.0,66.0,68.0,390.0,58.0,41.0,1.41463414634,201.0,189.0,99.0,162.0,2.0303030303,1.16666666667,261.0,1.49425287356,23,8,20,6,1
531,20.0,27.0,23.0,18.0,22.0,22.0,36.0,51.0,46.0,43.0,42.0,38.0,1.8,1.88888888889,2.0,2.38888888889,1.90909090909,1.72727272727,1.0,11.0,15.0,21.0,21.0,39.0,1.0,11.0,18.0,27.0,31.0,43.0,30.0,46.0,44.0,55.0,95.0,87.0,46.0,71.0,67.0,80.0,117.0,103.0,11.0,30.0,36.0,58.0,94.0,104.0,11.0,31.0,39.0,64.0,106.0,108.0,1.0,1.03333333333,1.08333333333,1.10344827586,1.12765957447,1.03846153846,47.0,82.0,85.0,107.0,148.0,146.0,1.51612903226,1.43859649123,1.4406779661,1.40789473684,1.27586206897,1.15873015873,31.0,57.0,59.0,76.0,116.0,126.0,151.0,615.0,131.0,108.0,1.21296296296,256.0,359.0,132.0,333.0,1.93939393939,1.07807807808,465.0,1.32258064516,24,8,20,0,0
532,22.0,24.0,31.0,18.0,26.0,22.0,52.0,68.0,63.0,40.0,40.0,53.0,2.36363636364,2.83333333333,2.03225806452,2.22222222222,1.53846153846,2.40909090909,3.0,8.0,10.0,19.0,25.0,33.0,3.0,20.0,13.0,23.0,34.0,41.0,34.0,39.0,62.0,49.0,69.0,72.0,64.0,71.0,94.0,71.0,84.0,104.0,15.0,23.0,41.0,50.0,68.0,83.0,15.0,23.0,44.0,54.0,78.0,92.0,1.0,1.0,1.07317073171,1.08,1.14705882353,1.10843373494,67.0,91.0,107.0,94.0,118.0,145.0,1.81081081081,1.93617021277,1.48611111111,1.38235294118,1.25531914894,1.38095238095,37.0,47.0,72.0,68.0,94.0,105.0,134.0,622.0,134.0,98.0,1.36734693878,316.0,306.0,143.0,280.0,2.20979020979,1.09285714286,423.0,1.47044917258,18,8,20,1,0
533,28.0,13.0,18.0,24.0,21.0,27.0,58.0,33.0,39.0,59.0,44.0,59.0,2.07142857143,2.53846153846,2.16666666667,2.45833333333,2.09523809524,2.18518518519,6.0,4.0,15.0,18.0,23.0,27.0,6.0,4.0,18.0,20.0,28.0,32.0,42.0,24.0,42.0,49.0,75.0,76.0,72.0,44.0,65.0,85.0,98.0,111.0,20.0,15.0,39.0,43.0,77.0,76.0,20.0,15.0,44.0,46.0,82.0,84.0,1.0,1.0,1.12820512821,1.06976744186,1.06493506494,1.10526315789,78.0,48.0,83.0,105.0,126.0,143.0,1.625,1.71428571429,1.45614035088,1.5671641791,1.28571428571,1.38834951456,48.0,28.0,57.0,67.0,98.0,103.0,111.0,583.0,108.0,93.0,1.16129032258,292.0,291.0,131.0,270.0,2.22900763359,1.07777777778,401.0,1.45386533666,19,8,20,2,0
534,24.0,15.0,26.0,27.0,20.0,17.0,43.0,36.0,57.0,60.0,31.0,28.0,1.79166666667,2.4,2.19230769231,2.22222222222,1.55,1.64705882353,5.0,3.0,10.0,17.0,21.0,29.0,5.0,3.0,13.0,20.0,25.0,35.0,41.0,24.0,45.0,54.0,67.0,82.0,60.0,45.0,76.0,90.0,78.0,93.0,22.0,12.0,29.0,44.0,68.0,94.0,22.0,12.0,32.0,50.0,72.0,100.0,1.0,1.0,1.10344827586,1.13636363636,1.05882352941,1.06382978723,65.0,48.0,89.0,110.0,103.0,128.0,1.41304347826,1.77777777778,1.61818181818,1.54929577465,1.17045454545,1.15315315315,46.0,27.0,55.0,71.0,88.0,111.0,100.0,543.0,101.0,85.0,1.18823529412,255.0,288.0,129.0,269.0,1.97674418605,1.07063197026,398.0,1.36432160804,20,8,20,3,0
535,19.0,26.0,17.0,19.0,22.0,20.0,38.0,51.0,36.0,37.0,33.0,39.0,2.0,1.96153846154,2.11764705882,1.94736842105,1.5,1.95,1.0,7.0,17.0,16.0,26.0,20.0,1.0,7.0,25.0,16.0,36.0,25.0,32.0,32.0,37.0,49.0,76.0,67.0,51.0,57.0,56.0,67.0,87.0,86.0,14.0,13.0,37.0,46.0,80.0,67.0,14.0,13.0,45.0,46.0,90.0,72.0,1.0,1.0,1.21621621622,1.0,1.125,1.07462686567,52.0,64.0,81.0,83.0,123.0,111.0,1.57575757576,1.64102564103,1.5,1.27692307692,1.20588235294,1.27586206897,33.0,39.0,54.0,65.0,102.0,87.0,107.0,514.0,110.0,87.0,1.26436781609,234.0,280.0,123.0,257.0,1.90243902439,1.08949416342,380.0,1.35263157895,21,8,20,4,0
536,22.0,23.0,30.0,21.0,17.0,18.0,43.0,44.0,69.0,62.0,39.0,31.0,1.95454545455,1.91304347826,2.3,2.95238095238,2.29411764706,1.72222222222,2.0,2.0,6.0,10.0,10.0,23.0,2.0,2.0,9.0,13.0,18.0,27.0,29.0,34.0,50.0,39.0,34.0,51.0,50.0,55.0,89.0,80.0,61.0,64.0,9.0,13.0,26.0,28.0,27.0,56.0,9.0,13.0,29.0,31.0,40.0,60.0,1.0,1.0,1.11538461538,1.10714285714,1.48148148148,1.07142857143,52.0,57.0,98.0,93.0,79.0,91.0,1.67741935484,1.58333333333,1.75,1.89795918367,1.79545454545,1.22972972973,31.0,36.0,56.0,49.0,44.0,74.0,89.0,470.0,71.0,53.0,1.33962264151,288.0,182.0,131.0,159.0,2.19847328244,1.14465408805,290.0,1.62068965517,22,8,20,5,1
537,9.0,27.0,15.0,20.0,12.0,16.0,19.0,59.0,30.0,38.0,18.0,37.0,2.11111111111,2.18518518519,2.0,1.9,1.5,2.3125,5.0,6.0,6.0,6.0,6.0,12.0,6.0,8.0,9.0,9.0,9.0,17.0,21.0,44.0,27.0,39.0,35.0,54.0,31.0,76.0,42.0,59.0,44.0,80.0,17.0,23.0,18.0,25.0,29.0,50.0,18.0,25.0,21.0,30.0,35.0,60.0,1.05882352941,1.08695652174,1.16666666667,1.2,1.20689655172,1.2,37.0,84.0,51.0,68.0,53.0,97.0,1.42307692308,1.68,1.54545454545,1.51111111111,1.29268292683,1.4696969697,26.0,50.0,33.0,45.0,41.0,66.0,68.0,390.0,58.0,41.0,1.41463414634,201.0,189.0,99.0,162.0,2.0303030303,1.16666666667,261.0,1.49425287356,23,8,20,6,1
538,20.0,27.0,23.0,18.0,22.0,22.0,36.0,51.0,46.0,43.0,42.0,38.0,1.8,1.88888888889,2.0,2.38888888889,1.90909090909,1.72727272727,1.0,11.0,15.0,21.0,21.0,39.0,1.0,11.0,18.0,27.0,31.0,43.0,30.0,46.0,44.0,55.0,95.0,87.0,46.0,71.0,67.0,80.0,117.0,103.0,11.0,30.0,36.0,58.0,94.0,104.0,11.0,31.0,39.0,64.0,106.0,108.0,1.0,1.03333333333,1.08333333333,1.10344827586,1.12765957447,1.03846153846,47.0,82.0,85.0,107.0,148.0,146.0,1.51612903226,1.43859649123,1.4406779661,1.40789473684,1.27586206897,1.15873015873,31.0,57.0,59.0,76.0,116.0,126.0,151.0,615.0,131.0,108.0,1.21296296296,256.0,359.0,132.0,333.0,1.93939393939,1.07807807808,465.0,1.32258064516,24,8,20,0,0
539,22.0,24.0,31.0,18.0,26.0,22.0,52.0,68.0,63.0,40.0,40.0,53.0,2.36363636364,2.83333333333,2.03225806452,2.22222222222,1.53846153846,2.40909090909,3.0,8.0,10.0,19.0,25.0,33.0,3.0,20.0,13.0,23.0,34.0,41.0,34.0,39.0,62.0,49.0,69.0,72.0,64.0,71.0,94.0,71.0,84.0,104.0,15.0,23.0,41.0,50.0,68.0,83.0,15.0,23.0,44.0,54.0,78.0,92.0,1.0,1.0,1.07317073171,1.08,1.14705882353,1.10843373494,67.0,91.0,107.0,94.0,118.0,145.0,1.81081081081,1.93617021277,1.48611111111,1.38235294118,1.25531914894,1.38095238095,37.0,47.0,72.0,68.0,94.0,105.0,134.0,622.0,134.0,98.0,1.36734693878,316.0,306.0,143.0,280.0,2.20979020979,1.09285714286,423.0,1.47044917258,18,8,20,1,0
